g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,goal_id,brain_type_id,assr,thalamic_gate,cet,phys_gate,score
0.926802,1.000000,4.000000,6.000000,0.279194,1.000000,1.000000,6.000000,3.387667,1.779563,1.691495,0.825505,0.270187,0.000000,0.314389,0.006431,0.000000,0.000000,0.000000,0.130323,0.000000,1.000000,0.000000,0.047771,0.618068,0.500000,0.590574,0.000000,0.000000,1.000000,6.000000,-5.000000,-0.319358,0.993061,0.530336,0.000000,1.000000,0.852202,0.000000,0.000000,0.000000,0.767998,0.000000,0.071833,0.000000,0.000000,0.000000,0.000000,1.618600,0.500000,0.014831,0.146293,0.000000,0.000000,1.511975,-1.085288,1.733184,0.062354,0.018392,0.000000,8.820399,0.000000,0.017106,0.000000,0.000000,0.000000,0.027115,0.000000,0.245149,0.337523,0.969503,0.720292,0.500000,0.051396,0.103788,0.000000,1.000000,1.979958,1.178712,1.850730,0.065483,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.816358,0.009240,0.000000,1.000000,0.135323,0.000000,0.298563,1.281376,1.638246,0.026247,0.000000,0.000000,0.000000,-2.145396,-0.405580,-0.813515,0.000000,0.059431,0.000000,1.222679,0.056277,0.000000,0.000000,3.538708,0.071123,0.159734,1.000000,0.589369,0.116416,0.000000,0.972395,1.269727,0.031954,0.041717,0.000000,0.000000,2.128279,0.300339,0.346281,0.062912,0.000000,0.000000,0.000000,0.075442,0.000000,0.000000,0.000000,0.000000,0.163413,0.000000,0.844367,0.424687,0.000000,0.671883,2.427751,0.000000,0.000000,0.000000,0.000000,1.846444,1.211860,1.581473,0.000000,0.093474,0.000000,3.025696,0.119729,0.100176,0.000000,0.353648,0.043872,0.163625,0.000000,0.237385,0.000000,0.077641,0.589974,1.247156,0.093502,0.039497,0.000000,0.000000,-1.338845,-0.223211,0.332188,0.060787,0.000000,0.000000,0.000000,0.000000,0.104598,0.000000,11.589304,0.129736,0.000000,0.000000,0.000000,0.372504,1.585539,0.965612,0.790813,0.101738,0.012757,6,0,1,1,0,0,0.397089
0.821654,1.000000,5.000000,6.000000,1.000000,1.000000,1.000000,5.000000,5.000000,0.827242,-0.075759,0.283494,0.123765,1.000000,2.820043,0.138075,0.105852,1.000000,1.612185,0.130409,0.077373,0.000000,0.264341,0.068264,0.163095,0.500000,0.770666,0.000000,0.096599,1.000000,5.000000,-1.923714,1.182290,1.144822,0.875820,0.225758,0.000000,3.774151,0.009365,0.000000,0.000000,0.000000,0.006338,0.242026,0.000000,0.000000,0.000000,0.000000,0.500000,0.929814,0.000000,0.000000,0.000000,0.000000,0.112201,-0.858323,-0.398488,0.032740,0.137817,1.000000,0.000000,0.111776,0.015451,0.000000,0.000000,0.000633,0.041649,0.000000,0.697177,0.356324,0.765944,0.553113,2.415892,0.091403,0.045895,0.000000,0.000000,-0.849377,1.520464,0.148288,0.019240,0.088733,2.000000,0.405106,0.054947,0.129794,1.000000,3.686311,0.029464,0.000000,1.000000,0.000000,0.000000,0.179657,1.696478,0.500000,0.000000,0.146300,0.000000,0.000000,-3.297494,1.843597,-0.939102,0.000000,0.013538,0.000000,0.000000,0.000000,0.072545,0.000000,0.054617,0.044571,0.000000,1.000000,0.049876,0.000000,0.000000,1.467619,1.134524,0.000000,0.109557,0.000000,0.000000,-1.469172,1.182280,-0.423349,0.036083,0.172137,0.000000,4.982383,0.000000,0.027990,0.000000,4.197082,0.122876,0.052131,0.000000,0.000000,0.424654,0.000000,0.695860,1.405378,0.033648,0.000000,0.000000,0.000000,-2.545451,-0.175830,1.885885,0.000000,0.183357,1.000000,0.942351,0.000000,0.000000,0.000000,1.841380,0.001367,0.058509,1.000000,0.550614,0.189437,0.000000,0.500000,1.396157,0.000000,0.168313,0.000000,2.000000,-0.391136,2.316581,-3.323040,0.007008,0.049142,0.000000,0.000000,0.030659,0.000000,1.000000,0.634546,0.000000,0.000000,0.000000,0.623967,1.634807,0.000000,0.614237,0.850464,0.120180,0.003585,6,0,1,1,0,0,0.441477
0.739551,1.000000,3.000000,6.000000,0.776832,0.000000,1.000000,6.000000,5.000000,-1.705433,-5.000000,0.607728,0.034883,0.000000,0.000000,0.115367,0.025025,0.000000,0.905638,0.020149,0.000000,1.000000,0.574319,1.151927,0.982379,0.500000,1.071979,0.474543,0.141930,1.000000,6.000000,0.105636,-0.126171,-2.156205,1.000000,0.094070,1.000000,0.735172,0.002400,0.000000,1.000000,0.063589,0.010752,0.042184,1.000000,0.514938,0.629549,1.083814,0.819550,2.156901,0.000000,0.071116,0.000000,1.000000,3.734517,-0.625480,2.215359,0.088573,0.017434,0.000000,0.000000,0.137075,0.091854,3.000000,4.400339,0.039371,0.000000,2.000000,0.000000,0.000000,0.954752,1.114897,1.813638,0.066655,0.121571,0.000000,0.000000,-1.841613,-1.269143,-1.973476,0.015288,0.111757,1.000000,0.000000,0.007772,0.067485,0.000000,0.000000,0.022503,0.037726,0.000000,1.882008,0.219580,0.000000,1.191025,0.987478,0.000000,0.062818,0.000000,4.000000,5.000000,-0.036710,-1.600811,0.000000,0.000166,0.000000,0.000000,0.273002,0.036549,0.000000,0.000000,0.000000,0.026288,2.000000,0.000000,0.137931,0.000000,0.726473,1.472787,0.114117,0.037011,0.000000,1.000000,0.445169,-1.863867,-1.334348,0.306581,0.011149,1.000000,1.520955,0.001595,0.000000,0.000000,0.000000,0.000000,0.055373,1.000000,0.000000,0.055491,0.729869,3.006884,1.059520,0.137686,0.000000,0.000000,0.000000,-1.879955,-1.013270,-0.083546,0.085085,0.000000,0.000000,1.703722,0.037747,0.076701,0.000000,0.000000,0.039001,0.109510,0.000000,0.000000,1.185458,0.077004,1.420779,2.163722,0.280983,0.000000,0.000000,0.000000,-1.591271,0.086470,3.141549,0.000000,0.082749,3.000000,0.000000,0.000000,0.053926,0.000000,0.000000,0.000000,0.203680,1.000000,0.032177,0.970921,0.000000,1.620980,2.434649,0.138729,0.033825,6,0,1,1,0,0,0.430669
0.806009,1.000000,4.000000,6.000000,0.748669,2.000000,1.000000,5.000000,5.000000,0.890756,0.010107,0.718582,0.000000,2.000000,1.899836,0.037732,0.159930,2.000000,0.000000,0.022375,0.061786,0.000000,0.407500,0.170425,0.155328,2.221479,0.500000,0.057515,0.041525,1.000000,5.000000,-1.954545,1.901998,-0.169087,1.000000,0.131120,1.000000,0.696616,0.000380,0.071477,0.000000,3.247214,0.076287,0.000000,0.000000,0.783599,0.344979,0.063329,1.522578,0.500000,0.104986,0.147485,0.000000,0.000000,-2.290449,-0.195380,1.910377,0.005785,0.162533,0.000000,6.238142,0.000000,0.000000,0.000000,2.595271,0.045562,0.017019,0.000000,1.220733,0.140305,1.046673,0.773813,0.500000,0.074861,0.071445,0.000000,1.000000,-2.486641,1.495059,3.161498,0.073824,0.015847,0.000000,0.030007,0.000000,0.000000,2.000000,2.565930,0.047117,0.067675,0.000000,0.531419,0.074626,0.572385,1.495905,1.225545,0.080199,0.041263,0.000000,0.000000,2.250145,0.272269,2.917893,0.152971,0.214642,0.000000,1.662054,0.168581,0.107564,0.000000,1.628083,0.004594,0.263728,0.000000,0.738315,0.124018,1.322540,1.619700,1.300781,0.061081,0.000000,0.000000,0.000000,0.236033,0.552517,1.227000,0.071778,0.049255,1.000000,8.044413,0.274430,0.000000,1.000000,0.000000,0.000000,0.062758,0.000000,0.844321,0.000000,1.327811,0.857935,1.555507,0.154803,0.000000,0.000000,0.000000,3.423372,2.137461,-2.294192,0.104843,0.000000,1.000000,0.000000,0.000000,0.073623,0.000000,5.723426,0.021533,0.134228,0.000000,0.587446,0.019856,0.015702,2.007914,0.620802,0.070431,0.000000,0.000000,1.000000,0.583386,0.760224,0.088527,0.000000,0.077775,0.000000,2.599672,0.098636,0.080612,2.000000,8.194330,0.128963,0.045639,1.000000,0.000000,0.000000,0.026210,1.331071,0.859871,0.000000,0.148234,6,0,1,1,0,0,0.425089
0.868372,1.000000,5.000000,6.000000,0.472633,2.000000,1.000000,6.000000,-2.438755,-1.950530,1.766739,0.750721,0.000000,0.000000,1.011386,0.016702,0.000000,0.000000,0.000000,0.071833,0.000000,0.000000,0.281209,0.628463,0.363989,2.665225,0.938795,0.090138,0.079583,1.000000,6.000000,-0.773760,-1.630272,-1.015034,0.511262,0.279992,1.000000,2.001241,0.000000,0.078680,0.000000,0.000000,0.000000,0.053588,1.000000,0.000000,0.000000,0.327007,1.049941,2.252274,0.067188,0.141258,0.000000,0.000000,0.024413,0.076526,-0.305327,0.007395,0.068075,0.000000,2.682962,0.083707,0.066412,0.000000,1.082099,0.085564,0.076151,0.000000,0.297790,0.482176,0.000000,0.900684,1.382899,0.000000,0.081868,0.000000,0.000000,0.155507,-2.724577,-5.000000,0.105994,0.000000,0.000000,7.726678,0.016366,0.000000,0.000000,3.258056,0.034620,0.000000,1.000000,0.255827,0.000000,0.839448,1.597629,1.142512,0.000000,0.000000,0.000000,0.000000,1.210921,-0.310948,-0.179841,0.315635,0.065574,1.000000,0.490090,0.000000,0.020362,1.000000,1.167433,0.062760,0.047660,0.000000,1.434623,0.000000,1.333700,0.500000,2.043986,0.141932,0.121902,0.000000,1.000000,-0.121124,0.272726,0.349483,0.000000,0.072294,0.000000,0.269224,0.290915,0.026962,0.000000,0.000000,0.090004,0.107004,1.000000,0.141389,0.601911,0.000000,0.500000,1.847016,0.086193,0.049210,0.000000,1.000000,2.582229,-2.637964,2.901433,0.091600,0.045059,0.000000,2.188063,0.000000,0.052300,0.000000,2.491569,0.062675,0.178783,1.000000,0.762188,0.358231,0.000000,2.147803,4.868184,0.064235,0.000000,0.000000,0.000000,1.442779,-1.894186,-0.320463,0.000000,0.034767,0.000000,0.000000,0.061052,0.143614,1.000000,0.964834,0.029707,0.082337,0.000000,0.226398,0.000000,0.097102,1.075937,2.070484,0.031926,0.024615,6,0,1,1,0,0,0.429950
0.772643,1.000000,6.000000,6.000000,0.000000,0.000000,1.000000,6.000000,-3.828675,-1.300974,-3.000526,0.576912,0.296299,0.000000,2.823870,0.000000,0.070664,0.000000,0.000000,0.009846,0.000000,2.000000,0.348284,0.301043,0.936252,0.500000,0.500000,0.098956,0.072512,1.000000,6.000000,-2.657474,-1.224160,5.000000,0.716763,0.015102,1.000000,2.684756,0.000000,0.000000,0.000000,0.932185,0.000000,0.138416,3.000000,0.426871,1.094080,0.039412,3.039791,0.500000,0.000000,0.052863,0.000000,2.000000,1.518913,-0.363216,1.674757,0.191455,0.270955,1.000000,9.796792,0.122767,0.000000,2.000000,0.436972,0.044225,0.133613,0.000000,1.027873,0.168159,1.479743,1.498083,2.213429,0.164754,0.206312,0.000000,0.000000,3.081564,2.624126,-5.000000,0.108636,0.087537,1.000000,2.183875,0.017074,0.067485,0.000000,2.049237,0.041013,0.110711,0.000000,0.257269,0.000000,1.153012,1.878990,1.172988,0.017129,0.117714,0.000000,2.000000,0.683190,3.000000,-0.520205,0.133222,0.037256,0.000000,1.400508,0.064370,0.141692,0.000000,0.000000,0.000000,0.018827,4.000000,0.994095,0.000000,0.277104,1.069548,0.801966,0.222922,0.132150,0.000000,0.000000,-1.450003,1.073038,-3.702695,0.197599,0.094091,1.000000,0.000000,0.000000,0.026557,0.000000,0.000000,0.154386,0.145610,0.000000,0.754998,0.321255,0.412974,1.592198,0.500000,0.105474,0.356238,0.000000,1.000000,-4.086406,0.141783,-3.264764,0.000000,0.095251,1.000000,3.604728,0.044517,0.005564,0.000000,0.000000,0.010030,0.011738,1.000000,0.223631,0.000000,0.829442,2.241831,3.966303,0.172724,0.019781,0.000000,0.000000,0.016195,-2.665330,5.000000,0.000388,0.086725,2.000000,0.000000,0.044957,0.090563,0.000000,0.000000,0.101999,0.132443,0.000000,0.032177,1.911177,0.000000,3.033336,0.873448,0.049086,0.038726,6,0,1,1,0,0,0.531025
0.640085,1.000000,5.000000,6.000000,0.000000,2.000000,1.000000,6.000000,5.000000,-1.554651,-3.750151,0.399684,0.000000,0.000000,3.200724,0.000000,0.000000,0.000000,2.215475,0.047153,0.012258,1.000000,0.168730,0.000000,0.002388,3.136588,0.500000,0.246459,0.071557,1.000000,5.000000,-5.000000,0.065835,-3.508323,0.267642,0.402760,0.000000,4.083370,0.008625,0.000000,1.000000,0.845336,0.000000,0.153286,0.000000,0.000000,0.534463,0.231615,2.387601,1.465992,0.021518,0.051875,0.000000,1.000000,3.510053,-1.550562,-5.000000,0.219074,0.096981,0.000000,7.232660,0.156541,0.031012,0.000000,0.041271,0.000000,0.006914,0.000000,0.157764,0.225318,1.112946,0.500000,2.299200,0.183664,0.151747,0.000000,1.000000,-4.008745,-0.030425,-5.000000,0.201203,0.126761,2.000000,0.000000,0.107962,0.085070,0.000000,2.590309,0.076449,0.046093,0.000000,0.000000,0.268620,0.000000,1.734719,1.469573,0.000000,0.131968,0.000000,2.000000,-1.263282,2.966314,1.715675,0.000000,0.098283,1.000000,1.762068,0.173110,0.109094,0.000000,0.000000,0.100202,0.127100,4.000000,0.154844,0.001398,1.310788,1.291215,0.654887,0.069409,0.198504,0.000000,1.000000,-1.732885,0.841267,-1.041083,0.108507,0.166030,1.000000,3.487301,0.118922,0.027990,0.000000,0.000000,0.108505,0.160880,0.000000,0.164424,0.000000,0.000000,2.108019,1.500479,0.172078,0.157435,0.000000,1.000000,-0.355699,0.065490,4.350340,0.000000,0.045072,0.000000,2.999107,0.037007,0.000000,1.000000,0.000000,0.000000,0.266775,0.000000,0.547581,0.376309,0.000000,0.500000,1.512585,0.207669,0.000000,0.000000,0.000000,0.896221,-1.009328,4.832794,0.010681,0.122875,0.000000,0.000000,0.060402,0.038236,0.000000,4.776111,0.099256,0.010907,0.000000,0.339804,2.029582,0.648855,2.060871,1.439957,0.239122,0.000000,6,0,1,1,0,0,0.421556
0.862447,1.000000,7.000000,6.000000,0.136160,0.000000,1.000000,6.000000,0.233655,0.513500,3.474251,0.993290,0.000000,1.000000,0.897852,0.068023,0.031887,0.000000,2.103078,0.004061,0.000000,0.000000,0.000000,0.861975,0.975746,0.500000,2.167154,0.045360,0.050678,1.000000,6.000000,-0.482499,-3.000000,2.433609,0.414141,0.000000,0.000000,1.130729,0.170971,0.087299,0.000000,0.439625,0.053291,0.037100,3.000000,0.132604,0.000000,0.731062,0.993738,4.996986,0.014825,0.118127,0.000000,0.000000,-2.432240,-1.473880,5.000000,0.000000,0.068363,1.000000,10.452815,0.061074,0.168922,1.000000,2.391876,0.010700,0.062009,1.000000,0.000000,0.000000,0.000000,0.522768,0.929671,0.000000,0.000000,0.000000,0.000000,4.146198,-3.000000,-5.000000,0.091078,0.108430,0.000000,11.648664,0.018045,0.019150,0.000000,0.621155,0.102624,0.000000,1.000000,0.866863,0.000000,0.437150,0.672028,1.472311,0.020696,0.000000,0.000000,0.000000,-1.450211,-0.384791,3.279540,0.608134,0.034782,3.000000,1.925564,0.055769,0.037768,1.000000,6.753980,0.091801,0.000000,0.000000,2.944964,0.526672,2.309328,1.078018,2.827019,0.111754,0.173381,0.000000,2.000000,1.870238,0.756924,5.000000,0.000000,0.276249,1.000000,0.000000,0.263680,0.000000,3.000000,2.183519,0.000000,0.000000,2.000000,1.046351,0.166422,0.477806,2.606398,0.553139,0.131007,0.088302,0.000000,2.000000,3.036913,-1.348256,-2.382515,0.000000,0.052066,1.000000,0.836005,0.103370,0.178995,0.000000,0.000000,0.111285,0.042390,2.000000,0.230300,0.590220,1.108143,2.024674,2.595452,0.059183,0.191432,0.000000,1.000000,2.695358,-2.534310,3.329659,0.000000,0.209154,0.000000,0.000000,0.131249,0.114134,0.000000,8.463160,0.094027,0.077180,0.000000,0.260790,0.000000,0.682460,0.941564,1.968074,0.000000,0.000000,6,0,1,1,0,0,0.430344
0.880716,1.000000,4.000000,6.000000,0.159661,1.000000,1.000000,6.000000,2.182170,1.336585,-1.794740,0.780273,0.546612,0.000000,1.560296,0.000000,0.034001,1.000000,1.221509,0.151058,0.014347,3.000000,0.000000,0.388642,0.341101,0.832344,0.692959,0.046823,0.048638,1.000000,6.000000,-3.017128,1.231009,1.927613,0.771966,0.361804,0.000000,1.388825,0.000000,0.000000,0.000000,0.000000,0.000000,0.338032,2.000000,0.000000,0.211927,0.420014,1.774680,0.848316,0.071635,0.014804,0.000000,0.000000,-1.977903,-1.592981,3.077252,0.068613,0.018523,0.000000,4.510672,0.078445,0.043517,0.000000,0.890500,0.000000,0.115357,0.000000,0.236956,0.521845,0.647122,0.500000,1.804085,0.097025,0.067743,0.000000,0.000000,2.815928,-0.155762,1.598711,0.100484,0.000000,1.000000,0.000000,0.142423,0.101232,0.000000,0.000000,0.025261,0.000000,1.000000,0.000000,0.035635,0.362269,1.148371,0.506879,0.059705,0.000000,0.000000,1.000000,1.138313,-0.765144,0.098476,0.044164,0.031694,0.000000,0.882202,0.017250,0.010719,0.000000,3.865570,0.039999,0.049950,0.000000,0.160759,0.251899,0.000000,1.578037,1.046207,0.139440,0.208443,0.000000,0.000000,2.149236,-1.236942,2.740838,0.087339,0.000000,1.000000,0.460695,0.070417,0.000000,0.000000,0.000000,0.036947,0.229233,1.000000,0.360637,0.026258,0.000000,0.500000,2.307628,0.000000,0.000000,0.000000,0.000000,-1.835289,0.081288,3.383127,0.000000,0.000000,0.000000,0.000000,0.042711,0.000000,0.000000,0.000000,0.000000,0.180120,0.000000,0.368214,0.000000,0.392025,0.500000,3.022883,0.000000,0.000000,0.000000,1.000000,0.178988,0.003180,-2.351098,0.020249,0.000000,0.000000,2.280662,0.224771,0.071629,0.000000,0.629701,0.000000,0.000000,0.000000,0.829407,1.103376,0.090340,1.668047,1.521219,0.186718,0.000000,6,0,1,1,0,0,0.524706
0.760874,1.000000,3.000000,6.000000,0.536252,1.000000,1.000000,6.000000,2.428711,-0.066371,0.632820,0.985982,0.000000,1.000000,0.000000,0.152267,0.069398,1.000000,0.000000,0.016796,0.000000,0.000000,0.084989,0.261201,0.087922,4.783484,0.500000,0.205014,0.000000,1.000000,6.000000,0.719427,-2.160966,2.797618,1.000000,0.018867,1.000000,1.617226,0.000000,0.124713,0.000000,0.000000,0.047608,0.000000,0.000000,0.000000,0.000000,1.406951,0.500000,1.318592,0.028210,0.061055,0.000000,0.000000,5.000000,2.230343,-4.275228,0.019796,0.020149,0.000000,5.600451,0.009395,0.000000,2.000000,4.590849,0.045718,0.000000,0.000000,0.571890,0.415454,0.000000,0.818495,0.500000,0.000000,0.028631,0.000000,0.000000,-4.859514,-0.566944,-3.564625,0.111992,0.046629,0.000000,5.970509,0.055391,0.005823,0.000000,0.000000,0.009240,0.050762,0.000000,0.000000,0.013120,0.264072,1.271675,2.530290,0.000000,0.000000,0.000000,1.000000,2.306782,0.215738,-0.312961,0.151535,0.110701,0.000000,2.750806,0.005992,0.092210,1.000000,1.612102,0.074898,0.181847,0.000000,0.645811,0.000000,0.028513,1.216158,0.500000,0.000000,0.000000,0.000000,1.000000,-4.505951,-0.203898,5.000000,0.069608,0.105605,2.000000,0.000000,0.118302,0.022773,3.000000,1.540762,0.000000,0.031789,2.000000,0.000000,0.001509,0.724695,1.697075,1.770568,0.154254,0.000000,0.000000,2.000000,2.849278,-0.520283,-2.439684,0.029693,0.041949,0.000000,0.000000,0.000000,0.148974,0.000000,0.639310,0.004789,0.159532,2.000000,0.613602,1.094603,0.000000,1.259741,0.500000,0.162450,0.015257,0.000000,0.000000,2.947266,-0.445110,-1.595341,0.051844,0.020634,0.000000,0.000000,0.000000,0.031232,1.000000,1.404898,0.094781,0.029519,0.000000,0.242069,0.053541,0.304026,0.500000,0.527154,0.060743,0.000000,6,0,1,1,0,0,0.447493
0.694247,1.000000,6.000000,6.000000,0.000000,0.000000,1.000000,6.000000,-0.452630,1.328242,-1.266517,0.823570,0.395661,0.000000,0.965530,0.058013,0.000000,1.000000,0.000000,0.195417,0.016753,1.000000,0.000000,0.000000,0.591812,2.697921,1.356794,0.000000,0.083388,1.000000,6.000000,-5.000000,-0.350921,4.901126,0.488711,0.148872,0.000000,2.463141,0.000000,0.007616,1.000000,0.000000,0.000000,0.169956,1.000000,0.000000,0.000000,0.263678,2.431744,2.099695,0.000000,0.191490,0.000000,0.000000,-2.549176,-1.387617,1.015152,0.063289,0.000000,0.000000,5.733571,0.003593,0.099266,0.000000,0.000000,0.076536,0.029946,0.000000,0.000000,0.341871,0.901768,0.500000,2.146190,0.000000,0.000000,0.000000,1.000000,5.000000,-1.598520,-1.237535,0.007063,0.034855,0.000000,3.454003,0.185527,0.000000,0.000000,0.128293,0.049685,0.048817,2.000000,1.008711,0.000000,0.507908,0.607279,1.324918,0.075598,0.000000,0.000000,1.000000,3.630262,0.080137,2.758283,0.000000,0.308252,0.000000,0.229128,0.000000,0.000000,0.000000,4.038038,0.116544,0.339448,2.000000,1.520703,0.112285,2.183626,0.500000,1.141583,0.029421,0.042305,0.000000,1.000000,2.975368,-0.116171,-2.629486,0.000000,0.124305,1.000000,0.000000,0.000000,0.062985,0.000000,0.000000,0.000000,0.178341,1.000000,0.173320,0.000000,0.390053,0.703917,2.359785,0.000000,0.095623,0.000000,0.000000,3.058821,0.278597,3.119425,0.000000,0.045059,0.000000,4.733977,0.282328,0.083637,1.000000,0.000000,0.041223,0.120126,0.000000,0.767176,0.094730,0.423528,0.925182,3.548474,0.154623,0.000000,0.000000,0.000000,-1.071227,-1.411659,1.882467,0.118728,0.045519,1.000000,0.000000,0.166523,0.087380,0.000000,1.901131,0.142485,0.000000,0.000000,0.646068,0.000000,1.643774,0.860964,1.950984,0.228106,0.037925,6,0,1,1,0,0,0.496441
0.493926,1.000000,5.000000,6.000000,0.913598,2.000000,1.000000,4.000000,2.269597,0.619968,5.000000,0.658264,0.088320,3.000000,0.000000,0.000000,0.154941,1.000000,1.173514,0.020435,0.055752,0.000000,0.933527,0.636771,0.763416,0.733470,0.722258,0.000000,0.102382,1.000000,4.000000,1.830947,2.536725,2.214587,0.900904,0.000000,2.000000,0.000000,0.055350,0.114941,1.000000,5.330098,0.028295,0.000000,0.000000,0.946447,0.660605,0.090470,1.093432,1.336898,0.070918,0.115740,0.000000,1.000000,0.825750,0.214748,2.581713,0.034836,0.227273,2.000000,0.207730,0.020833,0.025842,1.000000,5.051225,0.000000,0.126926,2.000000,0.305286,0.263990,0.641299,1.256899,0.500000,0.199198,0.218527,0.000000,0.000000,0.472119,2.204766,2.571592,0.000000,0.088000,0.000000,1.458698,0.000000,0.023405,2.000000,5.307372,0.088267,0.050139,0.000000,0.697454,0.056223,0.163928,0.555023,1.453930,0.000000,0.111235,0.000000,0.000000,-2.118142,-3.000000,-0.496496,0.268723,0.000000,0.000000,1.062719,0.089645,0.063201,0.000000,0.002722,0.024910,0.082149,0.000000,0.235293,0.678100,0.521000,1.265828,1.070603,0.275684,0.088118,0.000000,0.000000,-2.210157,-1.178066,0.373173,0.070864,0.006280,1.000000,0.000000,0.194227,0.000000,1.000000,6.827376,0.093777,0.000000,2.000000,0.156175,1.435548,0.445735,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,-4.880938,-0.182266,-2.830000,0.216085,0.000000,2.000000,0.520107,0.032279,0.084960,0.000000,12.572859,0.030645,0.000000,0.000000,0.000000,0.665309,0.728815,1.041936,1.406296,0.014792,0.268299,0.000000,1.000000,-1.670165,-1.259193,3.012888,0.030862,0.073665,1.000000,3.713817,0.000000,0.172947,2.000000,3.009007,0.122477,0.111194,1.000000,0.182828,0.998350,0.037444,2.755273,1.501698,0.000000,0.067952,6,0,1,1,0,0,0.417678
0.908102,1.000000,3.000000,6.000000,0.863686,1.000000,1.000000,6.000000,-2.395800,0.067010,-1.466107,1.000000,0.000000,1.000000,4.182929,0.000000,0.040954,3.000000,1.754185,0.101147,0.070796,0.000000,0.056380,0.376898,0.000000,0.573837,0.500000,0.121278,0.228253,1.000000,6.000000,-3.407190,2.563249,4.688102,0.785215,0.061447,0.000000,2.099457,0.003748,0.001609,0.000000,1.727139,0.140807,0.000000,0.000000,0.000000,0.000000,0.000000,1.458150,0.500000,0.030811,0.000000,0.000000,0.000000,-1.032755,0.469762,4.177412,0.000000,0.000000,0.000000,1.333478,0.000000,0.139740,0.000000,0.641885,0.207061,0.077489,1.000000,0.653087,0.000000,0.711215,0.500000,1.306755,0.007265,0.169210,0.000000,2.000000,2.717032,2.830254,5.000000,0.000000,0.000000,0.000000,0.744748,0.052973,0.050484,2.000000,4.597485,0.000000,0.093866,0.000000,1.543393,0.445498,0.367907,1.008034,1.964095,0.000000,0.009860,0.000000,0.000000,0.784133,-0.046157,5.000000,0.044877,0.115203,0.000000,3.549814,0.081872,0.000000,2.000000,1.054527,0.000000,0.216044,0.000000,0.245870,0.420865,0.647357,0.816637,0.500000,0.000000,0.000000,0.000000,0.000000,0.181346,-0.710776,1.883146,0.022379,0.129572,1.000000,6.524649,0.076880,0.049603,3.000000,0.396678,0.023947,0.059234,3.000000,0.348020,0.627674,1.239812,0.500000,3.206759,0.116070,0.004839,0.000000,0.000000,3.746565,1.642141,-1.065969,0.000000,0.069942,0.000000,0.082852,0.000000,0.139156,0.000000,1.706747,0.166068,0.000000,0.000000,0.341660,0.144859,0.300292,3.269321,1.248707,0.000000,0.098185,0.000000,4.000000,0.312358,0.624868,1.346002,0.010423,0.170846,0.000000,2.620552,0.000000,0.000000,1.000000,1.102492,0.157906,0.137380,1.000000,0.000000,0.601704,0.331157,1.094334,0.500000,0.000000,0.057592,6,0,1,1,0,0,0.421843
